surah_no,ayah_no,text
25,30,"{وقال الرسولُ}: منادياً لربِّه وشاكياً عليه إعراض قومِهِ عمَّا جاء به ومتأسفاً على ذلك منهم: {يا ربِّ إنَّ قومي}: الذي أرسلْتَني لهدايتهم وتبليغهم {اتَّخذوا هذه القرآن مَهۡجوراً}؛ أي: قد أعرضوا عنه وهجروه وتركوه، مع أنَّ الواجب عليهم الانقيادُ لحكمه والإقبال على أحكامه والمشي خلفه."
25,31,"قال الله مسلياً لرسولِهِ ومخبراً: إنَّ هؤلاء الخلق لهم سلفٌ صنعوا كصنيعِهِم، فقال:{وكذلك جَعَلۡنا لكلِّ نبيٍّ عدوًّا من المجرمين}؛ أي: من الذين لا يصلحون للخير ولا يزكون عليه؛ يعارضونهم، ويردُّون عليهم، ويجادلونهم بالباطل. من بعض فوائد ذلك أنْ يعلوَ الحقُّ على الباطل، وأن يتبيَّن الحقُّ ويتَّضح اتِّضاحاً عظيماً؛ لأنَّ معارضة الباطل للحقِّ مما تزيدُهُ وضوحاً وبياناً وكمالَ استدلال، وأن نتبيَّن ما يفعل الله بأهل الحقِّ من الكرامة، وبأهل الباطل من العقوبة؛ فلا تحزنْ عليهم، ولا تَذْهَبْ نفسُك عليهم حسراتٍ، {وكفى بربِّك هادياً}: يهديك فيحصُلُ لك المطلوبُ ومصالحُ دينك ودنياك، {ونَصيراً}: ينصُرُك على أعدائِكَ، ويدفعُ عنك كلَّ مكروه في أمر الدين والدُّنيا؛ فاكتف به وتوكَّلْ عليه."
25,32,"هذا من جملة مقترحات الكفَّار الذي توحيه إليهم أنفسُهُم، فقالوا:{لولا نُزِّلَ عليه القرآنُ جملةً واحدةً}؛ أي: كَمَا أُنْزِلَت الكتبُ قبلَه. وأيُّ محذورٍ من نزوله على هذا الوجه؟! بل نزوله على هذا الوجه أكمل وأحسن، ولهذا قال:{كذلك}: أنزلناه متفرقاً {لِنُثَبِّتَ به فؤادَكَ}: لأنَّه كلَّما نزلَ عليه شيء من القرآن؛ ازداد طمأنينةً وثباتاً، وخصوصاً عند ورود أسباب القلق؛ فإنَّ نزول القرآن عند حدوثه يكون له موقعٌ عظيمٌ وتثبيتٌ كثيرٌ أبلغ مما لو كان نازلاً قبل ذلك ثم تذكَّره عند حلول سببه، {ورتَّلۡناه ترتيلاً}؛ أي: مَهَّلْناه، ودرَّجْناك فيه تدريجاً.
وهذا كلُّه يدلُّ على اعتناء الله بكتابه القرآن وبرسولِهِ محمدٍ - صلى الله عليه وسلم -؛ حيث جعل إنزال كتابه جارياً على أحوال الرسول ومصالحِهِ الدينيَّةِ."
25,33,"ولهذا قال: {ولا يأتونَكَ بِمَثَلٍ}: يعارضون به الحقَّ ويدفعون به رسالتك، {إلاَّ جئناك بالحقِّ وأحسنَ تفسيراً}؛ أي: أنزلنا عليك قرآناً جامعاً للحقِّ في معانيه والوضوح والبيان التامِّ في ألفاظِهِ؛ فمعانيه كلُّها حقٌّ وصدقٌ لا يشوبها باطلٌ ولا شبهةٌ بوجه من الوجوه، وألفاظُهُ وحدودُهُ للأشياء أوضحُ ألفاظاً وأحسنُ تفسيراً، مبين للمعاني بياناً كاملاً.
وفي هذه الآية دليلٌ على أنَّه ينبغي للمتكلِّم في العلم من محدِّث ومعلِّم وواعظٍ أن يقتدي بربِّه في تدبيره حال رسوله، كذلك العالم يدبِّر أمر الخلق، وكلَّما حدث موجبٌ أو حصل موسمٌ؛ أتى بما يناسب ذلك من الآيات القرآنية والأحاديث النبويَّة والمواعظ الموافقة لذلك.
وفيه ردٌّ على المتكلِّفين من الجهميَّة ونحوهم ممَّن يرى أنَّ كثيراً من نصوص القرآن محمولةٌ على غير ظاهرها، ولها معانٍ غير ما يُفْهَم منها؛ فإذاً على قولهم لا يكون القرآن أحسنَ تفسيراً من غيره، وإنما التفسير الأحسن على زعمهم تفسيرُهم الذي حرَّفوا له المعاني تحريفاً!"
25,34,"يخبر تعالى عن حال المشركين الذين كذَّبوا رسوله وسوءَ مآلهم وأنهم {يُحۡشَرون على وجوهِهِم}: في أشنع مرأى وأفظع منظرٍ، تسحبُهُم ملائكةُ العذاب ويجرُّونهم {إلى جهنَّم}: الجامعة لكلِّ عذابٍ وعقوبة، {أولئك}: الذين بهذه الحال {شرٌّ مكاناً}: ممَّن آمن بالله وصدَّق رسلَه {وأضلُّ سبيلاً}: وهذا من باب استعمال أفعل التفضيل فيما ليس في الطرف الآخر منه شيء؛ فإنَّ المؤمنين حسنٌ مكانهم ومستقرُّهم، واهتدوا في الدنيا إلى الصراط المستقيم، وفي الآخرة إلى الوصول إلى جنات النعيم."
25,35,"{35 ـ 40} أشار تعالى إلى هذه القَصَص، وقد بسطها في آياتٍ أخرَ؛ ليحذِّرَ المخاطبين من استمرارِهم على تكذيب رسولهم، فيصيبُهم ما أصاب هؤلاء الأمم الذين كانوا قريباً منهم ويعرفون قَصصهم بما استفاض واشْتُهِر عنهم، ومنهم مَنْ يَرَوْن آثارَهم عياناً؛ كقوم صالح في الحجر، وكالقريةِ التي أُمْطِرَتْ مَطَرَ السَّوْء بحجارة من سِجِّيل؛ يمرُّون عليهم مصبحين وبالليل في أسفارهم؛ فإنَّ أولئك الأمم ليسوا شرًّا منهم، ورسلهم ليسوا خيراً من رسول هؤلاء؛ {أكُفَّارُكُم خيرٌ من أولئكُم أمۡ لكم براءةٌ في الزُّبُر}، ولكنَّ الذي منع هؤلاء من الإيمان مع ما شاهدوا من الآيات أنَّهم كانوا لا يَرْجونَ بعثاً ولا نُشوراً؛ فلا يرجون لقاء ربِّهم، ولا يَخْشَوْن نَكاله؛ فلذلك استمرُّوا على عنادهم، وإلاَّ؛ فقد جاءهم من الآيات ما لا يبقى معه شكٌ ولا شبهةٌ ولا إشكالٌ ولا ارتيابٌ."
25,36,25:35
25,37,25:35
25,38,25:35
25,39,25:35
25,40,25:35
25,41,"أي: {وإذا رَأوۡك}: يا محمد؛ هؤلاء المكذِّبون لك، المعاندون لآيات الله، المستكبرون في الأرض؛ استهزؤوا بك، واحتقروك، وقالوا على وجه الاحتقار والاستصغار:{أهذا الذي بَعَثَ الله رسولاً}؛ أي: غير مناسب ولا لائق أن يَبْعَثَ الله هذا الرجل! وهذه من شدَّة ظلمِهِم وعنادِهِم وقلبهم الحقائق؛ فإنَّ كلامَهم هذا يُفْهِمُ أنَّ الرسولَ ـ حاشاه ـ في غاية الخِسَّة والحقارة، وأنَّه لو كانتِ الرسالةُ لغيره؛ لكان أنسب. {وقالوا لولا نُزِّلَ هذا القرآنُ على رجل من القريتينِ عظيم}؛ فهذا الكلام لا يصدُرُ إلاَّ من أجهل الناس وأضلِّهم، أو من أعظمهم عناداً، وهو متجاهلٌ، قصدُه ترويج ما معه من الباطل بالقدح بالحقِّ وبمن جاء به، وإلاَّ؛ فمنْ تدبَّر أحوال محمد بن عبد الله - صلى الله عليه وسلم -؛ وَجَدَه رجل العالم وهمامهم ومقدَّمهم في العقل والعلم واللُّبِّ والرَّزانة ومكارم الأخلاق ومحاسن الشيم والعفة والشجاعة والكرم وكلِّ خُلُق فاضل. وأنَّ المحتقرَ له والشانئ له قد جمع من السَّفَه والجهل والضلال والتَّناقُض والظُّلم والعدوان ما لا يجمعُه غيره. وحسبه جهلاً وضلالاً أن يَقْدَحَ بهذا الرسول العظيم والهُمام الكريم، والقصد من قدحِهِم فيه واستهزائِهِم به؛ تصلُّبهم على باطلهم وغُروراً لِضُعَفَاءِ العقول."
25,42,"ولهذا قالوا: {إن كاد لَيُضِلُّنا عن آلهتنا}[هذا الرجل]: بأن يجعل الآلهة إلهاً واحداً، {لولا أن صَبَرۡنا عليها}: لأضلَّنا. زعموا قبَّحهم الله أنَّ الضَّلال هو التوحيد، وأنَّ الهُدى ما هم عليه من الشرك؛ فلهذا تواصَوْا بالصبر عليه، {وانَطَلَقَ الملأُ منهم أنِ امۡشوا واصبِروا على آلهتكم}، وهنا قالوا:{لولا أن صَبَرۡنا عليها}: والصبر يُحمد في المواضع كلِّها؛ إلاَّ في هذا الموضع؛ فإنه صبرٌ على أسباب الغضب، وعلى الاستكثار من حطب جهنَّم، وأما المؤمنون؛ فهم كما قال الله عنهم:{وتواصَوۡا بالحقِّ وتواصَوۡا بالصبرِ}، ولما كان هذا حكماً منهم بأنَّهم المهتدون والرسول ضالٌّ، وقد تقرَّر أنَّهم لا حيلة فيهم توعَّدهم بالعذاب، وأخبر أنهم في ذلك الوقت، {حين يَرَوۡنَ العذاب}: يعلمون علماً حقيقيًّا، {مَنۡ} هو {أضَلُّ سبيلاً}. {ويوم يَعَضُّ الظالم على يديهِ يقولُ يا ليتني اتَّخَذۡتُ مع الرسول سبيلاً ... } الآيات."
25,43,"وهل فوق ضلال مَنْ جعل إلهه معبودَه ؛ فما هويه فعله؟! فلهذا قال:{أرأيتَ مَنِ اتَّخَذَ إلهه هواه}: ألا تعجبُ من حاله وتنظُر ما هو فيه من الضلال وهو يحكُم لنفسِهِ بالمنازل الرفيعة، {أفأنتَ تكون عليه وكيلاً}؛ أي: لست عليه بمسيطرٍ مسلَّط، بل إنما أنت منذرٌ قد قمتَ بوظيفتِك. وحسابُهُ على الله."
25,44,"ثمَّ سجَّل تعالى على ضلالهم البليغ بأنْ سَلَبَهُمُ العقولَ والأسماع، وشبَّههم في ضلالهم بالأنعام السائمة التي لا تسمعُ إلاَّ دعاءً ونداءً {صمٌ بكمٌ عميٌ فهم لا يعقِلونَ}، بل هم أضلُّ من الأنعام؛ فإنَّ الأنعام يهديها راعيها فتهتدي، وتعرف طريق هلاكها فتجتنبه، وهي أيضاً أسلم عاقبةً من هؤلاء، فتبيَّن بهذا أن الرامي للرسول بالضَّلال أحقُّ بهذا الوصف، وأنَّ كلَّ حيوان بهيم؛ فهو أهدى منه."
25,45,"{45 ـ 46} أي: ألم تشاهِدْ ببصرك وبصيرتِك كمالَ قدرةِ ربِّك وسَعَةِ رحمتِهِ: أنَّه مدَّ على العباد الظلَّ، وذلك قبل طلوع الشمس، {ثم جَعَلۡنا الشمس عليه}؛ أي: على الظلِّ {دليلاً}: فلولا وجودُ الشمس؛ لما عُرِفَ الظلُّ؛ فإنَّ الضدَّ يعرف بضده، {ثم قَبَضۡناه إلينا قبضاً يسيراً}؛ فكلَّما ارتفعتِ الشمس؛ تقلَّص الظِّلُّ شيئاً فشيئاً، حتى يذهب بالكُلِّيَّة. فتوالي الظل والشمس على الخلق الذي يشاهدونه عياناً، وما يترتَّب على ذلك من اختلاف الليل والنهار وتعاقُبِهما وتعاقُبِ الفصول وحصول المصالح الكثيرة بسبب ذلك؛ من أدلِّ دليل على قدرةِ الله وعظمتِهِ، وكمال رحمتِهِ وعنايتِهِ بعبادِهِ، وأنَّه وحدَه المعبودُ المحمودُ المحبوب المعظَّم ذو الجلال والإكرام."
25,46,25:45
25,47,"أي: من رحمته بكم ولُطْفِهِ أن جَعَلَ الليل لكم بمنزلةِ اللِّباس الذي يَغْشاكم حتى تستقرُّوا فيه، وتهدؤوا بالنوم وتسبُتَ حركاتُكم؛ أي: تنقطع عند النوم؛ فلولا الليل؛ لما سكن العبادُ، ولا استمرُّوا في تصرُّفهم، فضرَّهم ذلك غاية الضرر، ولو استمرَّ أيضاً الظلام؛ لتعطَّلت عليهم معايِشُهم ومصالِحُهم، ولكنه جعل النهار نُشوراً؛ ينتشرون فيه لتجاراتهم وأسفارهم وأعمالهم، فيقوم بذلك ما يقوم من المصالح."
25,48,25:50
25,49,25:50
25,50,"ولما ذكر تعالى هذه الآيات العيانيَّة المشاهدة، وصرفها للعباد ليعرفوه ويشكروه ويذكروه؛ مع ذلك: أبى {أكثرُ الناس إلا كُفوراً}: لفساد أخلاقهم وطبائعهم."
25,51,"يخبر تعالى عن نفوذ مشيئتِهِ، وأنَّه لو شاء؛ لبعثَ في كلِّ قرية نذيراً؛ أي: رسولاً ينذِرُهم ويحذِّرهم؛ فمشيئتُهُ غير قاصرة عن ذلك، ولكنِ اقتضتْ حكمتُهُ ورحمتُهُ بك وبالعباد يا محمدُ أنْ أرسَلَك إلى جميعهم؛ أحمرِهم وأسودِهم، عربيِّهم وعجميِّهم، إنسهم وجنهم."
25,52,"{فلا تُطِعِ الكافرينَ}: في تركِ شيء مما أرْسِلْتَ به، بلِ ابذلْ جهدكَ في تبليغ ما أُرْسِلْتَ به، {وجاهِدۡهم}: بالقرآن {جهاداً كبيراً}؛ أي: لا تُبْقِ من مجهودك في نصر الحقِّ وقمع الباطل إلاَّ بذلته، ولو رأيتَ منهم من التكذيب والجراءة ما رأيت؛ فابذل جهدك، واستفرغْ وُسْعَكَ، ولا تيأسْ من هدايَتِهِم، ولا تترُكْ إبلاغَهم لأهوائهم."
25,53,"أي: {وهو}: وحدَه {الذي مَرَج البحرين}: يلتقيانِ؛ البحر العذبُ، وهي الأنهار السارحة على وجه الأرض، والبحر الملحُ، وجعل منفعةَ كلِّ واحدٍ منهما مصلحةً للعباد. {وجعل بينهما برزخاً}؛ أي: حاجزاً يحجُزُ من اختلاط أحدِهِما بالآخر، فتذهب المنفعةُ المقصودةُ منها {وحجراً محجوراً}؛ أي: حاجزاً حصيناً."
25,54,"أي: وهو الله وحدَه لا شريكَ له الذي خلق الآدميَّ من ماءٍ مَهينٍ، ثم نشر منه ذُرِّيَّةً كثيرةً، وجعلهم أنساباً وأصهاراً، متفرِّقين ومجتمعين، والمادةُ كلُّها من ذلك الماء المَهين؛ فهذا يدلُّ على كمال اقتداره؛ لقوله:{وكان ربُّك قديراً}، ويدلُّ على أنَّ عبادته هي الحقُّ وعبادة غيره باطلة؛ لقوله:"
25,55,"أي: يعبدون أصناماً وأمواتاً لا تضرُّ ولا تنفع، ويجعلونها أنداداً لمالك النفع والضر والعطاء والمنع؛ مع أنَّ الواجب عليهم أن يكونوا مُقْتَدين بإرشادات ربِّهم، ذابِّين عن دينه، ولكنَّهم عكسوا القضية، {وكان الكافر على ربِّه ظهيراً}: فالباطل الذي هو الأوثانُ والأندادُ أعداءٌ لله؛ فالكافرُ عاوَنَها وظاهرَهَا على ربِّها، وصار عدوًّا لربِّه مبارزاً له في العداوة والحرب؛ هذا وهو الذي خلقَه ورزقَه وأنعم عليه بالنِّعَم الظاهرة والباطنة، وليس يخرُجُ عن ملكِهِ وسلطانِهِ وقبضتِهِ، والله لم يقطَعْ عنه إحسانَه وبرَّه، وهو بجهله مستمرٌّ على هذه المعاداة والمبارزة."
25,56,"يخبر تعالى أنَّه ما أرسل رسولَه محمداً - صلى الله عليه وسلم - مسيطراً على الخلق، ولا جعله مَلَكاً، ولا عندَه خزائن الأشياء، وإنما أرسله {مبشراً}: يبشِّر من أطاع الله بالثواب العاجل والآجل. {ونذيراً}: ينذر من عصى الله بالعقاب العاجل والآجل، وذلك مستلزمٌ لتبيينِ ما بِهِ البِشارةُ، وما تحصُلُ به النِّذارةُ من الأوامر والنواهي."
25,57,"وإنَّك يا محمدُ لا تسألُهم على إبلاغِهِم القرآنَ والهدى أجراً حتى يَمْنَعَهم ذلك من اتِّباعك ويتكلَّفون من الغرامة، {إلاَّ مَن شاء أن يَتَّخِذَ إلى رَبِّه سبيلاً}؛ أي: إلاَّ مَن شاء أن يُنْفِقَ نفقةً في مرضاة ربِّه وسبيله؛ فهذا؛ وإن رغبتَّكم فيه؛ فلستُ أجْبِرُكم عليه، وليس أيضاً أجراً لي عليكم، وإنَّما هو راجعٌ لمصلحتِكم وسلوكِكم للسبيل الموصلة إلى ربكم."
25,58,"ثم أمره أن يتوكَّلَ عليه ويستعينَ به، فقال:{وتوكَّلۡ على الحيِّ}: الذي له الحياة الكاملة المطلقة {الذي لا يموتُ وسَبِّحۡ بحمدِهِ}؛ أي: اعبُدْه وتوكَّلْ عليه في الأمور المتعلِّقة بك والمتعلِّقة بالخلق، {وكفى به بذنوبِ عبادِهِ خبيراً}: يَعْلَمها ويجازي عليها؛ فأنتَ ليس عليك من هداهم شيءٌ، وليس عليك حفظُ أعمالهم، وإنَّما ذلك كلُّه بيد الله."
25,59,"{الذي خلقَ السمواتِ والأرضَ وما بينهما في ستَّةِ أيام ثم استوى}: بعد ذلك {على العرش}: الذي هو سقفُ المخلوقات وأعلاها وأوسعُها وأجملُها، {الرحمن}: استوى على عرشِهِ الذي وَسِعَ السماواتِ والأرض باسمه الرحمن الذي وسعتْ رحمتُهُ كلَّ شيءٍ، فاستوى على أوسع المخلوقات بأوسع الصفاتِ، فأثبت بهذه الآية خَلْقَه للمخلوقاتِ واطِّلاعَه على ظاهِرِهم وباطِنِهم وعُلُوَّه فوق العرش ومبايَنَتَهُ إيَّاهم. {فاسألۡ به خبيراً}؛ يعني: بذلك نفسَه الكريمة؛ فهو الذي يعلم أوصافَه وعظمتَه وجلاله، وقد أخبركم بذلك، وأبان لكم من عظمتِهِ ما [تسعدون] به من معرفتِهِ، فعرفه العارفونَ وخَضَعوا لجلالِهِ، واستكبر عن عبادتِهِ الكافرون، واستَنْكَفوا عن ذلك."
25,60,"ولهذا قال: {وإذا قيلَ لهم اسجُدوا للرحمن}؛ أي: وحده، الذي أنعم عليكم بسائر النعم، ودفع عنكم جميع النقم، {قالوا} جحداً وكفراً: {وما الرحمن}: بزعمِهِم الفاسدُ أنَّهم لا يعرِفون الرحمن، وجعلوا من جملةِ قوادحِهِم في الرسول أنْ قالوا: ينهانا عن اتِّخاذ آلهة مع الله، وهو يدعو معه إلهاً آخر؛ يقول: يا رحمن! ونحو ذلك؛ كما قال تعالى:{قلِ ادۡعوا اللهَ أو ادۡعوا الرحمن أيًّا ما تَدۡعُو فله الأسماءُ الحسنى}: فأسماؤه تعالى كثيرةٌ لكَثْرَة أوصافِهِ وتعدُّد كمالِهِ؛ فكلُّ واحد منها دلَّ على صفة كمال، {أنسجُدُ لما تأمُرُنا}؛ أي: لمجرَّد أمرِك إيَّانا، وهذا مبنيٌّ منهم على التكذيب بالرسول واستكبارِهِم عن طاعته، {وزادَهم}: دعوتُهم إلى السجود للرحمن {نُفوراً}: هرباً من الحقِّ إلى الباطل وزيادة كفر وشقاء.
كرَّر تعالى في هذه السورة الكريمة قوله: {تبارك}؛ ثلاث مرَّاتٍ؛ لأنَّ معناها كما تقدَّم أنَّها تدلُّ على عظمة الباري وكَثْرة أوصافِهِ وكَثْرة خيراتِهِ وإحسانِهِ.
وهذه السورةُ فيها من الاستدلال على عظمتِهِ وسَعة سلطانِهِ ونفوذِ مشيئتِهِ وعموم علمِهِ وقدرتِهِ وإحاطةِ ملكِهِ في الأحكام الأمريَّة والأحكام الجزائيَّة وكمال حكمته.
وفيها: ما يدلُّ على سعة رحمتِهِ وواسع جودِهِ وكثرةِ خيراتِهِ الدينيَّة والدنيويَّة ما هو مقتضٍ لتكرار هذا الوصف الحسن."
25,61,"فقال: {تبارك الذي جَعَلَ في السماء بروجاً}: وهي النجوم عمومها أو منازل الشمس والقمر التي [تنزلها] منزلةً منزلة، وهي بمنزلة البروج والقلاع للمدن في حفظها، كذلك النجوم بمنزلة البروج المجعولة للحراسة؛ فإنَّها رجومٌ للشياطين، {وجعل فيها سِراجاً}: فيه النور والحرارة، وهي الشمس {وقمراً منيراً}: فيه النُّورُ لا الحرارة، وهذا من أدلَّة عظمتِهِ وكثرة إحسانِهِ؛ فإنَّ ما فيها من الخَلْقِ الباهر والتَّدْبير المنتظم والجمال العظيم دالٌّ على عظمة خالِقِها في أوصافه كلِّها، وما فيها من المصالح للخَلْق والمنافع دليلٌ على كثرةِ خيراتِهِ."
25,62,"{وهو الذي جَعَلَ الليلَ والنَّهار خِلۡفَةً}؛ أي: يذهبُ أحدُهما؛ فيخلُفُه الآخر، هكذا أبداً لا يجتمعان ولا يرتفعان، {لِمَنۡ أرادَ أن يَذَّكَّرَ أو أرادَ شُكوراً}؛ أي: لمن أراد أن يتذكَّر بهما ويعتبر ويستدلَّ بهما على كثيرٍ من المطالب الإلهيَّة ويشكر الله على ذلك، ولمن أراد أن يَذْكُرَ الله ويشكُرَهُ، وله وردٌ من الليل أو النهار؛ فَمَنْ فاتَه وردُه من أحدهما؛ أدركه في الآخر، وأيضاً؛ فإنَّ القلوب تتقلَّب وتنتقل في ساعات الليل والنهار، فيحدث لها النشاط والكسل والذِّكْر والغفلة والقبض والبسط والإقبال والإعراض، فجعلَ اللهُ الليل والنهار يتوالى على العباد ويتكرران؛ ليحدثَ لهما الذِّكْرُ والنشاط والشكر لله في وقت آخر، ولأنَّ أوقات العبادات تتكرَّر بتكرُّر الليل والنهار؛ فكلَّما تكرَّرت الأوقات؛ أحدث للعبد همَّةً غير هِمَّته التي كسلت في الوقت المتقدم، فزاد في تذكرها وشكرها، فوظائفُ الطاعاتِ بمنزلة سقي الإيمان الذي يمدُّه؛ فلولا ذلك؛ لذوى غرسُ الإيمان ويبس، فلله أتمُّ حمدٍ وأكملُهُ على ذلك.
ثم ذكر من جملة كثرةِ خيرِهِ، منَّتَه على عبادِهِ الصالحين وتوفيقَهم للأعمال الصالحات التي أكسبتْهم المنازلَ العالياتِ في غرف الجنات، فقال:"
25,63,"العبوديَّةُ لله نوعان: عبوديَّةٌ لربوبيَّتِهِ؛ فهذه يشتركُ فيها سائرُ الخلق؛ مسلمهُم وكافرُهم، بَرُّهم وفاجِرُهم؛ فكلُّهم عبيدٌ لله مربوبون مدبرون، {إن كُلُّ مَنۡ في السمواتِ والأرضِ إلاَّ آتي الرحمنِ عَبۡداً}.
وعبوديَّةٌ لألوهيَّتِهِ وعبادتِهِ ورحمتِهِ، وهي عبوديَّةُ أنبيائِهِ وأوليائِهِ، وهي المراد هنا، ولهذا أضافها إلى اسمه الرحمن؛ إشارةً إلى أنَّهم إنَّما وصلوا إلى هذه الحال بسبب رحمته، فَذَكَرَ [أنَّ] صفاتِهِم أكملُ الصفات ونعوتَهم أفضلُ النعوتِ، فوصَفَهم بأنَّهم {يَمۡشونَ على الأرضِ هَوۡناً}؛ أي: ساكنين متواضعين لله وللخَلْق؛ فهذا وصفٌ لهم بالوقارِ والسَّكينةِ والتَّواضُع لله ولعبادِهِ، {وإذا خاطَبَهُمُ الجاهلونَ}؛ أي: خطابَ جهل؛ بدليل إضافةِ الفعل وإسناده لهذا الوصفِ، {قالوا سلاماً}؛ أي: خاطَبوهم خطاباً يَسْلمونَ فيه من الإثم، ويَسْلَمونَ من مقابلة الجاهل بجهلِهِ، وهذا مدحٌ لهم بالحِلْم الكثير ومقابلة المسيء بالإحسان والعفو عن الجاهل ورزانةِ العقل الذي أوصلهم إلى هذه الحال."
25,64,"{والذين يَبيتونَ لربِّهم سُجَّداً وقياماً}؛ أي: يكثِرون من صلاةِ الليل مخلِصين فيها لربِّهم متذلِّلين له؛ كما قال تعالى:{تتجافى جُنوبُهم عن المضاجِع يَدۡعونَ رَبَّهم خَوۡفاً وطَمَعاً ومما رَزَقۡناهم يُنفِقون. فلا تَعۡلم نفسٌ ما أُخۡفِي لهم مِن قُرَّةِ أعۡيُنٍ جزاءً بما كانوا يَعۡمَلونَ}."
25,65,"{والذين يقولونَ ربَّنا اصرِفۡ عنَّا عذابَ جَهَنَّمَ}؛ أي: ادفعه عنا بالعصمةِ من أسبابِهِ ومغفرةِ ما وَقَعَ منَّا مما هو مقتضٍ للعذاب، {إنَّ عَذابها كانَ غراماً}؛ أي: ملازماً لأهلها بمنزلة ملازمةِ الغريم لغريمه."
25,66,"{إنَّها ساءتۡ مُستقرًّا ومُقاماً}: وهذا منهم على وجه التضرُّع لربِّهم، وبيانِ شدَّةِ حاجتهم إليه، وأنَّهم ليس في طاقتهم احتمالُ هذا العذاب، وليتذكَّروا مِنَّةَ الله عليهم؛ فإنَّ صرف الشدَّةِ بحسب شدتها وفظاعتها يعظُمُ وقعُها، ويشتدُّ الفرحُ بصرفها."
25,67,"{والذين إذا أنفَقوا}: النفقاتِ الواجبةَ والمستحبةَ {لم يُسۡرِفوا}: بأن يَزيدوا على الحدِّ فيدخُلوا في قسم التبذير، {ولم يَقۡتُروا}: فيدخلوا في باب البُخْل والشُّحِّ، وإهمال الحقوق الواجبة، {وكان}: إنفاقُهم {بينَ ذلك}: بين الإسراف والتقتير {قَواماً}: يبذُلون في الواجبات من الزَّكَواتِ والكفاراتِ والنفقاتِ الواجبةِ وفيما ينبغي على الوجه الذي يَنْبَغي من غير ضررٍ ولا ضِرارٍ، وهذا من عدلهم واقتصادهم."
25,68,"{والذين لا يَدۡعونَ مع اللهِ إلهاً آخر}: بل يَعْبُدونَه وحدَه مخلصين له الدين حنفاءَ مقبلينَ عليه معرِضين عمَّا سواه، {ولا يَقۡتُلونَ النفسَ التي حرَّمَ اللهُ}: وهي نفسُ المسلم والكافرِ المعاهَد {إلاَّ بالحقِّ}: كقتل النفس بالنفس، وقتل الزاني المحصَن والكافر الذي يَحِلُّ قتله، {ولا يَزۡنونَ}: بل يحفَظون فروجَهم؛ إلاَّ على أزواجِهِم أوْما مَلَكَتْ أيمانُهم، {ومَنۡ يَفۡعَلۡ ذلك}؛ أي: الشرك بالله أو قتل النفس التي حرَّم الله بغير حقٍّ أو الزِّنا؛ فسوف {يَلۡقَ أثاما}."
25,69,"ثم فسَّره بقوله: {يُضاعَفۡ له العذابُ يوم القيامةِ ويَخۡلُدۡ فيه}؛ أي: في العذاب {مهاناً}، فالوعيد بالخلودِ لمن فعلها كلَّها ثابتٌ لا شكَّ فيه، وكذلك لمن أشركَ بالله، وكذلك الوعيد بالعذاب الشديد على كلِّ واحدٍ من هذه الثلاثة؛ لكونها إمَّا شرك وإمَّا من أكبر الكبائر، وأما خلود القاتل والزاني في العذاب؛ فإنَّه لا يتناوله الخلودُ؛ لأنه قد دلَّت النصوصُ القرآنيَّة والسنَّة النبويَّة أنَّ جميع المؤمنين سيخرُجون من النار، ولا يخلُدُ فيها مؤمنٌ، ولو فعل من المعاصي ما فعل. ونصَّ تعالى على هذه الثلاثة لأنها أكبر الكبائر: فالشرك فيه فساد الأديان، والقتلُ فيه فسادُ الأبدان، والزِّنا فيه فساد الأعراض."
25,70,"{إلاَّ مَن تابَ}: عن هذه المعاصي وغيرِها بأنْ أقْلَعَ عنها في الحال، وندم على ما مضى له من فعلها، وعزم عزماً جازماً أنْ لا يعود، {وآمنَ} بالله إيماناً صحيحاً يقتضي تركَ المعاصي وفعل الطاعات، {وعمل صالحاً}: مما أمر به الشارعُ إذا قَصَدَ به وجه الله؛ {فأولئك يبدِّلُ الله سيئاتِهِم حسناتٍ}؛ أي: تتبدَّل أفعالُهم وأقوالُهم التي كانت مستعدِّة لعمل السيئات، تتبدَّلُ حسناتٍ، فيتبدَّل شِرْكُهم إيماناً، ومعصيتُهم طاعةً، وتتبدَّلُ نفس السيئات التي عملوها ثم أحدثوا عن كل ذنبٍ منها توبةً وإنابةً وطاعةً، تبدَّلُ حسناتٍ كما هو ظاهر الآية، وورد في ذلك حديث الرجل الذي حاسبه الله ببعض ذنوبه، فعدَّدها عليه، ثم أبدل مكان كلِّ سيئةٍ حسنةً، فقال: يا ربِّ! إنَّ لي سيئاتٍ لا أراها هاهنا. والله أعلم. {وكان الله غفوراً}: لمن تاب يغفر الذُّنوب العظيمة. {رحيماً}: بعبادِهِ؛ حيثُ دعاهم إلى التوبة بعد مبارزتِهِ بالعظائم، ثم وَفَّقَهم لها، ثم قَبِلَها منهم."
25,71,"{ومن تاب وعَمِلَ صالحاً فإنَّه يتوبُ إلى الله مَتاباً}؛ أي: فليعلم أنَّ توبتَه في غاية الكمال؛ لأنَّها رجوعٌ إلى الطريق الموصل إلى الله، الذي هو عينُ سعادة العبد وفلاحه؛ فَلْيُخْلِصْ فيها، ولْيُخَلِّصْها من شوائب الأغراض الفاسدة. فالمقصودُ من هذا الحثُّ على تكميل التوبة واتِّباعها على أفضل الوجوه وأجلها؛ ليقدم على من تاب إليه، فيوفيه أجره بحسب كمالها."
